depth [ft],Calcite ,Chlorite,Dolomite,Hematite,Illite,K-Feldspar,Kaolinite,Porosity,Quartz,Clay,Bulk
5188.25,0.00134,0.00021,0,0,0,0.01791,0,0.13781,0.84273,0.00023,26.01331034
5188.75,0.00239,0,0,0,0,0.01786,0,0.13668,0.84307,0,26.11896552
5189.25,0.00639,0,0,0,0,0.01745,0,0.14039,0.83576,0,26.57296552
5189.75,0.00986,0,0,0,0,0.01739,0,0.14242,0.83034,0,26.79158621
5190.25,0.01246,0,0,0,0,0.0173,0,0.14334,0.82691,0,26.49289655
5190.75,0.01488,0,0,0,0,0.01732,0,0.14306,0.82474,0,25.5657931
5191.25,0.01632,0,0,0,0,0.01785,0,0.14373,0.82211,0,24.57482759
5191.75,0.01709,0,0,0,0,0.01879,0,0.14599,0.81813,0,23.93206897
5192.25,0.01848,0,0,0,0,0.01954,0,0.15041,0.81156,0,23.53165517
5192.75,0.02123,0,0,0,0,0.02094,0,0.15584,0.80199,0,23.06558621
5193.25,0.02282,0,0,0,0,0.02342,0,0.15966,0.79411,0,22.91
5193.75,0.02151,0,0,0,0,0.02658,0,0.15912,0.7928,0,23.1537931
5194.25,0.01805,0,0,0,0,0.02942,0,0.15606,0.79647,0,23.40427586
5194.75,0.01273,0,0,0,0,0.03098,0,0.15141,0.80488,0,23.41896552
5195.25,0.00644,0,0,0,0,0.03233,0,0.15013,0.8111,0,23.33537931
5195.75,0.00238,0,0,0,0,0.03414,0,0.15358,0.80989,0,23.07882759
5196.25,0.00141,0,0,0,0,0.03692,0,0.1581,0.80357,0,22.49468966
5196.75,0.00151,0,0,0,0.00069,0.04022,0,0.16006,0.79752,0.00077,22.03758621
5197.25,0.00173,0,0,0,0.00158,0.04347,0,0.15863,0.79459,0.00178,22.11710345
5197.75,0.00261,0,0,0,0.00228,0.04514,0,0.15369,0.79626,0.00257,22.59848276
5198.25,0.00594,0,0,0,0.003,0.04336,0,0.14712,0.80058,0.00337,24.19503448
5198.75,0.01119,0,0,0,0.00261,0.03997,0,0.14145,0.80478,0.00294,25.37537931
5199.25,0.01357,0,0,0,0.00096,0.03751,0,0.13836,0.8096,0.00108,25.4
5199.75,0.01125,0,0,0,0,0.03672,0,0.13695,0.81508,0,25.60572414
5200.25,0.00819,0,0,0,0,0.0374,0,0.13232,0.82209,0,26.35089655
5200.75,0.00841,0,0,0,0,0.03895,0,0.1258,0.82684,0,27.02268966
5201.25,0.01292,0,0,0,0,0.03904,0,0.11692,0.83111,0,27.87103448
5201.75,0.0184,0,0,0,0,0.03691,0,0.11272,0.83198,0,28.15717241
5202.25,0.0228,0,0,0,0,0.03329,0,0.11155,0.83237,0,27.62213793
5202.75,0.02461,0,0,0,0,0.03007,0,0.11234,0.83299,0,26.73262069
5203.25,0.023,0,0,0,0,0.02921,0,0.11375,0.83405,0,26.06503448
5203.75,0.01752,0,0,0,0,0.03074,0,0.11551,0.83623,0,25.378
5204.25,0.00982,0,0,0,0,0.03297,0,0.12193,0.83528,0,24.69965517
5204.75,0.00425,0.00008,0,0,0,0.03432,0,0.12971,0.83165,0.00009,23.13103448
5205.25,0.00246,0.00011,0,0,0,0.03487,0,0.13702,0.82554,0.00012,22.27931034
5205.75,0.00213,0.00005,0,0,0,0.03549,0,0.14194,0.82038,0.00006,23.37703448
5206.25,0.00324,0,0,0,0,0.03599,0,0.14424,0.81653,0,24.90234483
5206.75,0.0085,0,0,0,0,0.03766,0,0.1436,0.81023,0,24.74455172
5207.25,0.01699,0.00145,0,0,0.00628,0.0454,0,0.13846,0.79143,0.00869,23.55551724
5207.75,0.01882,0.0032,0,0,0.02417,0.05967,0,0.13137,0.76278,0.03077,22.76910345
5208.25,0.01387,0.00345,0,0,0.03984,0.07109,0,0.1287,0.74305,0.04868,22.61393103
5208.75,0.01063,0.00241,0,0,0.04656,0.06651,0,0.13038,0.74351,0.05508,23.1142069
5209.25,0.01089,0.00193,0,0,0.03722,0.05414,0.00247,0.1284,0.76496,0.04667,24.47489655
5209.75,0.01158,0.00215,0,0,0.01914,0.04565,0,0.12682,0.79466,0.02394,24.682
5210.25,0.00935,0.00107,0,0,0.00706,0.04643,0,0.12714,0.80894,0.00914,23.36213793
5210.75,0.00664,0,0,0,0.00257,0.05471,0,0.13042,0.80567,0.00289,23.10303448
5211.25,0.00832,0,0,0,0.00679,0.06462,0,0.13135,0.78892,0.00764,24.23993103
5211.75,0.01602,0,0,0,0.01955,0.06674,0,0.12957,0.76811,0.022,25.9457931
5212.25,0.02286,0.00171,0,0,0.02671,0.06278,0,0.12556,0.76038,0.03197,26.78827586
5212.75,0.02326,0.00286,0,0,0.02496,0.05991,0,0.12327,0.76573,0.03128,26.74206897
5213.25,0.01815,0.00097,0,0,0.02247,0.06068,0,0.12176,0.77596,0.02637,26.81296552
5213.75,0.01242,0,0,0,0.01311,0.06007,0.01348,0.11719,0.78372,0.02916,27.30268966
5214.25,0.01094,0,0,0,0.00452,0.05377,0.01872,0.10962,0.80242,0.02509,28.57317241
5214.75,0.01466,0,0,0,0.00439,0.04456,0,0.10466,0.83174,0.00494,28.99517241
5215.25,0.01814,0.00148,0,0,0,0.04226,0,0.10248,0.83564,0.00165,27.45082759
5215.75,0.01937,0.00142,0,0,0,0.04391,0,0.10314,0.83217,0.00158,27.11193103
5216.25,0.01658,0.00095,0,0,0,0.04765,0,0.10445,0.83037,0.00106,27.82641379
